"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","ZT0","ZT04","ZT08","ZT12","ZT16","ZT20"
"Ninj1",0.00303176096529689,0.0604292343418024,24,9.94654844132527,471.9588581185,52.6046400229939,0.111460223954067,432.900037365,504.269071062,519.228610635,513.0410772955,444.7544494545,417.559902899
"Glmn",0.00303364056607802,0.0604292343418024,24,20.9999631598531,455.037576967,48.2838705016148,0.106109633458066,475.7117931555,421.4992385625,411.856990537,418.774375363,488.921435157,513.461629027
"Grk5",0.00305031778364895,0.0607122002303094,24,20.9999777185248,1073.30296650942,228.367806457054,0.212771056805842,1207.4378520345,982.587773211,836.686225317,885.288055757,1276.0512750315,1251.7666177055
"Arap2",0.00306050423120563,0.0608656230142846,24,20.9999631598531,1363.88839333533,187.329815954901,0.137349813130086,1385.8154218245,1350.173535888,1129.7014515645,1248.524053148,1432.4764360095,1636.6394615775
"Repin1",0.0030739201086688,0.0610701940680901,24,9.76845284948874,321.879567878833,53.1225613768996,0.165038625244137,291.0798035235,332.9394151365,377.2893394685,368.4124016555,289.631958849,271.92448864
"Gclc",0.0030858183955671,0.0610701940680901,24,9.52525417840468,927.249441562334,110.748654358973,0.119437822655758,853.1188775775,964.784968089,1044.5221571835,1015.047889538,854.058609471,831.964147515
"Msh3",0.00308705838640766,0.0610701940680901,24,20.9999631598531,1162.69829993325,195.135395984888,0.16782977664635,1255.822226043,1070.4313832925,925.6241521375,1061.600038156,1300.209224532,1362.5027754385
"Purg",0.00309266673493513,0.0610788905132189,24,19.9999631598531,317.597813248833,48.8059817554577,0.153672285259782,310.858112919,295.547860608,271.6653712635,272.2197666725,363.194520081,392.101247949
"Mthfd1l",0.00309387827232921,0.0610788905132189,24,13.4481583323434,406.35327917125,276.100883921706,0.67946020882324,235.055820144,241.114605204,474.0446915665,636.590141419,574.268226993,277.046189701
"Mmp11",0.0031021947553721,0.0611500845800114,24,21.9999631598531,37.366959639,7.7062364542477,0.206231294402788,52.068509775,35.2063990665,30.64222351,32.6558109825,35.704169952,37.924644548
"Eif3c",0.00310621163636693,0.0611801635932704,24,7.81824455749411,432.8084165145,49.7854099240704,0.115028747187966,399.471729126,460.981488219,483.44258035,450.1176516595,404.456053479,398.3809962535
"Rsad2",0.00312815056124593,0.0613003461340781,24,21.9999631598531,62.015245121,21.3929065628777,0.344962057654329,93.6254051805,62.8287947655,39.267804828,50.819435595,54.9810844635,70.5689458935
"Sirt5",0.00312830817512322,0.0613003461340781,24,3.68401469190059e-05,294.056993478917,66.9894203376728,0.227811008829062,342.927037764,301.6719119655,252.6980594235,245.670432664,262.136554458,359.2379645985
"Exog",0.00312860927016279,0.0613003461340781,24,23.0000368401469,312.311970553167,65.9331011328671,0.211112949068479,319.734989067,285.667738179,250.5360351025,239.7551215945,378.108224301,400.069715075
"Mkx",0.00312921584234493,0.0613003461340781,24,20.9999631598531,129.246774242583,33.3706608956576,0.258193375356697,157.7668904475,117.282617331,96.4286247985,112.147616196,129.896132934,161.9587637485
"Atg12",0.00313990859220192,0.0613176477289858,24,9.21356832154278,164.581425338417,23.8362574379141,0.14482957228558,148.663577538,171.2039136915,191.884323905,180.479647916,150.499600653,144.757488327
"Slc25a1",0.00314391634847511,0.0613176477289858,24,9.25908652702485,191.563865348583,20.7898343670943,0.108526909964276,183.837452472,204.073921689,210.743500118,210.53261038,171.999153618,168.1965538145
"Stat3",0.00314837866532525,0.0613176477289858,24,9.07934260784802,1475.17399188208,188.405808940007,0.127717686169095,1334.9557271205,1537.049594883,1704.888254298,1576.24103171,1361.1257633145,1336.7835799665
"Ssh2",0.00314872274457267,0.0613176477289858,24,18.4076973583392,2259.27518227017,277.299605172308,0.122738304456419,2226.840500454,2053.4357928975,1952.96733542,2260.151651492,2533.0900963065,2529.165717051
"Kng2",0.00315064009747079,0.0613176477289858,24,10.0206957436671,665.657990319333,75.7487227545841,0.113795258009666,646.439633985,704.102487957,746.6850139895,736.6653308745,585.7636049805,574.2918701295
"E130012A19Rik",0.00315415666586072,0.0613374836660373,24,11.1297675053173,60.1220226459167,25.2901992150215,0.420647844201215,41.6058134715,48.2463329295,83.706474917,86.053473547,57.588977886,43.5310631245
"Rpl21",0.00316446502596524,0.0614166142889335,24,11.5579763970147,73.07466277325,10.4248001467871,0.142659572431216,63.020768151,73.67082648,81.17056758,84.021852214,70.3810498785,66.182912336
"Slc45a2",0.00316660104358746,0.0614166142889335,24,9.04393390607516,35.05784489675,10.123145042735,0.288755486041684,30.916298994,34.5029324085,52.253479997,37.574126447,29.208407841,25.891823693
"Mme",0.00316822809755624,0.0614166142889335,24,13.1847690413778,413.278802285167,307.724943945574,0.74459406638824,244.794686499,124.7055326685,423.243835486,783.8168641865,557.8652012835,345.2466935875
"Pdp2",0.00317545379294348,0.0614835236240793,24,9.1698096803419,186.510611654333,27.9682049621241,0.149955033196495,177.791315823,184.628032416,214.653176332,215.795757698,169.8010842465,156.3943034105
"Tmem41b",0.00317716337266105,0.0614835236240793,24,10.2571929780623,217.13378737475,31.0802833983109,0.143138862790937,196.4252118945,225.9712295265,245.5318666435,246.8234949135,200.386548408,187.6643728625
"Ppp1r15b",0.0032078965689244,0.0618602915523819,24,10.033464356066,240.413307143333,24.7083911226464,0.102774640123873,221.6874815925,253.425579036,265.0261307415,262.33149195,220.0964911035,219.9126684365
"Ube2cbp",0.003213658061888,0.0619063965945343,24,20.6477205249079,326.013504189417,63.3662515164123,0.194366953215521,364.6437133665,298.6279903425,236.1090431585,313.0582478365,367.8105852885,375.831445144
"Poglut1",0.00321803534463316,0.0619421364416419,24,20.9999631598531,347.0728182735,53.3043335886211,0.153582564759123,351.410280909,342.8195375655,263.7424257285,323.6725509575,388.680387738,412.1117267425
"Sftpa1",0.00322083380545402,0.0619474542644918,24,9.41245500914687,98.2418047499167,28.1544684411907,0.286583379782776,78.9351346095,103.187483481,130.532328987,120.3936733135,78.9013631625,77.500844946
"Dedd2",0.00322750782595538,0.0620272454720579,24,9.95529240730835,627.990035196167,72.6314855993284,0.115657067037123,557.754166329,646.4201943135,693.1027970475,688.7032966385,609.1675936065,572.792163242
"Mfap1b",0.00323860425271794,0.0621918366309658,24,10.3586848957486,232.72523041775,24.4037990261003,0.104860994153039,211.1999448435,237.7908114765,253.5673920085,256.202663955,224.1346738575,213.4558963655
"Sub1",0.0032529842125697,0.0623146416264643,24,9.98890195323484,265.76229911575,28.9075429641418,0.108772173706818,248.4566517075,276.318110007,292.0019094605,289.9188574785,254.5329703305,233.3452957105
"Slc12a5",0.00325302912972181,0.0623146416264643,24,1.00003684014692,87.22878588175,15.5026863933822,0.177724431638864,98.127190038,91.086859794,83.02181258,73.4685353335,79.518829137,98.149488408
"Cfap100",0.00325458085863839,0.0623146416264643,24,9.07890589442258,43.3216059576667,22.6459388129887,0.522740058046741,29.5320751545,38.072422077,77.251904643,49.888097454,44.4130158735,20.772120544
"Rap1gds1",0.00325514780370317,0.0623146416264643,24,19.9999631598531,1671.85682525683,182.550785452806,0.109190441845858,1598.7538650735,1636.299044784,1452.620416964,1502.021846429,1888.92878493,1952.5169933605
"Vps8",0.00326519553007887,0.0624073066943585,24,19.9999631598531,1413.59552758033,213.270923814418,0.150871249698615,1540.788821283,1247.4783066045,1229.265124693,1320.3563075315,1511.9546560275,1631.7299493425
"Nfil3",0.00326761110740381,0.0624073066943585,24,10.5623412530449,451.687421201333,73.9423731884834,0.163702529045024,405.5501559225,478.020294831,510.702079904,532.419885662,404.2811703315,379.150940557
"Rps3",0.00327547266909389,0.0624408810516634,24,9.71119601185254,151.723865476083,23.7786249085263,0.156723036510525,136.816657395,160.7460668385,176.425845094,171.5778910875,134.8496798955,129.927052546
"Lrrcc1",0.00327699587458141,0.0624408810516634,24,3.68401469190059e-05,128.1338843575,30.9925454845801,0.241876265907223,162.9925052535,126.451452627,115.501751847,99.5298492505,114.054949641,150.272797526
"Scand1",0.00328011418300478,0.0624518484099073,24,9.35138160332534,74.7178564355,8.28867257992431,0.110932954655618,72.356441874,77.6097223755,82.778581157,80.5932236695,72.596863587,62.37230595
"4930538K18Rik",0.00331675237394291,0.0630516680003188,24,7.61649352703681,72.16329021375,21.394844594799,0.296478230571621,76.47911172,90.410918457,101.570209472,73.0638525035,48.4648481175,42.9908010125
"Prr14",0.00332089983246664,0.0630816866088269,24,8.85236237971635,266.195031630917,34.7233051744362,0.130443100164922,245.5473738825,288.4138074825,304.0732201125,282.5524947085,245.828219256,230.7550743435
"Ubqln1",0.00335151467501504,0.0633906274659675,24,9.3155879928647,763.163712248,87.3677338540591,0.114480985471264,707.1511334445,794.4513976125,863.152926907,827.895208686,691.317520299,695.014086539
"Zmym1",0.00335548575959843,0.0633906274659675,24,23.0000368401469,160.99979622425,38.6853090964054,0.240281727080712,181.538887647,155.905238511,125.4042735565,123.328475279,179.1069219075,200.7149804445
"Ccdc142",0.0033562135285119,0.0633906274659675,24,19.9999747313206,257.896892699917,45.4173090238951,0.17610646079688,258.950493921,223.113026991,217.1192153525,221.6759695075,313.601375712,312.9212747155
"Ube2g2",0.0033580315086954,0.0633906274659675,24,9.89332685490339,771.045740750333,85.1341416806777,0.1104138667543,697.233222744,800.6707716195,859.5292919465,847.1449726525,705.2790066885,716.417178851
"Ing4",0.00335848155315666,0.0633906274659675,24,10.0199381043367,254.543227034333,38.7197636514864,0.152114688348254,229.0996885125,254.8296180885,291.161857463,290.425562464,243.395208981,218.347426697
"Zhx2",0.0033612485846316,0.0633906274659675,24,15.5433336704811,3252.63109252242,417.451661154858,0.128342762914169,3077.0355578985,2902.7495216775,3032.9602993645,3520.980072865,3609.2808373215,3372.7802660075
"Rpl7l1",0.00336297331493651,0.0633906274659675,24,9.43666232349861,216.751212865417,33.6528609475188,0.155260312053775,195.8248213485,227.907794784,251.457164241,242.1198316385,199.3906522095,183.807012971
"Sesn2",0.00338127881124317,0.0636039125338016,24,9.12706169711078,674.732641468583,81.3659811296789,0.120589958346439,629.28856071,693.2624881905,771.1744598235,721.011875072,642.5888976735,591.069567342
"Crybg3",0.00338205731725683,0.0636039125338016,24,18.3239635743576,506.89158475575,107.860426877174,0.212787961214916,462.238347318,443.111440767,366.796761806,504.357508616,636.9209733585,627.924476669
"Zfp85",0.00338999332463175,0.0637043810606582,24,20.9999689422888,75.2259140876667,15.1789317784395,0.201777963917465,79.69450887,70.4530701405,55.663164122,65.230685399,89.8860805485,90.427975446
"Mrps7",0.00340432529376189,0.0637888336797417,24,7.50503568945043,152.495184170417,18.9325260970067,0.124151632722048,142.862794044,166.797394656,172.4058111515,155.3696224655,138.1446516915,139.390831014
"Osbpl5",0.00340487606181106,0.0637888336797417,24,12.0785949615185,381.109904600333,133.871514515369,0.351267476650229,267.368572494,337.117911129,396.912033058,556.765117327,426.319022229,302.176771365
"Cd81",0.00340795959487217,0.0637979387268714,24,9.28184600420107,767.644250284417,86.9090611907922,0.113215283197382,692.651755323,800.4566648955,853.8719638395,826.6142373005,734.0707657335,698.2001146145
"Unc5b",0.00341291613695704,0.0638420664431089,24,10.4045451678401,1160.51100393858,413.312671950758,0.356147137380036,799.394806125,919.4530579695,1605.935422572,1472.1354283205,1301.7186809055,864.428627739
"Oat",0.00341552794400246,0.0638422997204296,24,8.98614328456744,284.123942247583,31.6638003678361,0.111443618997249,270.8889447315,298.9916080425,319.705160347,298.2575943045,275.6936765925,241.2066694675
"Mst1",0.00342050318537068,0.0638866758447828,24,9.59484696520447,210.58323524425,27.5915428658248,0.131024403883918,197.3687917275,222.3889931715,239.0097484715,232.53775355,192.0834316905,180.1106928545
"Snhg12",0.00342637692719561,0.0638991979566069,24,9.00774444714346,78.3629674539167,12.1375647305178,0.154889039107096,69.464936205,78.805443231,98.0005931665,79.5000123965,75.6500697345,68.75674999
"Rnf103",0.00342935822581691,0.0639062726739675,24,9.74059931987479,305.01025639375,36.6657888768818,0.120211658815658,285.093288807,312.4736716725,341.2736070035,335.8082344665,289.8750894465,265.5376469665
"Rpl35",0.00344116243250159,0.0639835121395736,24,9.46749233753973,111.1255329755,13.614788417712,0.122517193422268,102.0411952785,109.9599508545,126.924445371,122.4264299105,104.4800473515,100.921129087
"Prkar1b",0.00344131833135364,0.0639835121395736,24,6.74718684228319,85.0128840526667,16.3295461640379,0.192083192400831,74.525261832,101.1880471065,96.9376036105,85.098649121,82.767392667,69.560349979
"Ahcyl2",0.00345493591445634,0.0641395925887846,24,20.9999631598531,1500.08028921967,240.750872949754,0.160491991448665,1548.31856787,1467.892494459,1234.544027264,1281.5975555345,1689.092989671,1779.0361005195
"Ube2j2",0.00345941577010567,0.0641661281923596,24,9.28515430742623,398.374201315667,49.0896725509164,0.123225029102771,368.046951666,427.595764599,449.345640783,433.5047002075,358.614113223,353.1380374155
"Zbtb7a",0.00346159032021809,0.0641661281923596,24,9.1353156222281,1134.2486765465,153.679252785155,0.135489911483141,1013.6064418755,1188.8500519425,1301.4383517235,1226.585702706,1066.061160405,1008.9503506265
"Steap3",0.00346701124673432,0.0642181472330631,24,19.9999739174424,509.997816257417,161.655022320426,0.316971989226777,621.4626358395,423.308029638,325.9096362595,485.576819512,541.4463052125,662.283471083
"Mettl23",0.00347289615115598,0.0642786754849601,24,19.9999631598531,105.626172560917,15.5053826424702,0.146794892464062,104.2463223735,106.038727857,83.2582793815,98.287643252,112.788623865,129.1374386365
"Rpl7a",0.00348176301863701,0.0643458100080839,24,9.30012689196191,90.118131184,17.582617208928,0.195106322977653,79.5110661225,95.905089012,111.105612787,103.234116225,74.0298828165,76.923020141
"2310030G06Rik",0.00348660631985287,0.0643868705427867,24,9.05809305465369,190.481381088583,21.1717936028789,0.111148887528451,177.8517005805,201.393617766,214.8310819585,203.229634546,173.4540120315,172.128239649
"Cdkl5",0.00349194807914943,0.0644370674470242,24,19.9999631598531,766.186066280584,119.364116724843,0.155789986242234,854.462574426,679.8235908315,670.7032851165,714.5382152235,786.793553394,890.795178692
"Etf1",0.00350054368383035,0.0644459151480911,24,8.00328092310755,583.785823569583,67.7248150493985,0.11600969450627,558.762910734,623.1875070675,653.567022729,623.3342243925,516.6940938705,527.169182624
"Rhobtb2",0.00350292320030543,0.0644459151480911,24,19.9999631598531,419.9001951125,48.132776524904,0.114629088257528,422.1142124055,381.175895643,367.373288516,398.509935994,466.98612411,483.2417140065
"Phf21a",0.0035059088254884,0.0644525648673807,24,19.9999631598531,2014.62824816967,355.539462341994,0.176478942288737,2082.9657078405,1926.796589235,1647.3580938315,1717.6417173245,2323.460667567,2389.5467132195
"Cnot3",0.00351546195436869,0.064579851205123,24,9.07566377853423,676.14717820475,74.6377030338137,0.110386769981035,599.8535588625,692.361418074,765.789643727,710.965263177,652.5860782305,635.3271071575
"Chchd7",0.00352506456033719,0.064659615677535,24,7.68578968885544,218.3864299115,27.5370807185212,0.126093369124082,198.575115459,235.368950181,243.39912291,228.4933259455,206.3153476575,198.166717316
"Zfp14",0.00352770184470896,0.064659615677535,24,23.0000368401469,81.2082667265833,24.1290146883466,0.297125103895956,99.8486791125,70.1013368115,64.7684436645,54.6527469695,93.705701787,104.1726920145
"Atf1",0.00353573132471063,0.0647584616452035,24,10.2234930287679,750.392998145,77.3753707729927,0.103113130005567,705.7294582305,779.1851739645,824.9819347425,825.557390719,692.063461155,674.8405700585
